compensation_paid_pct,court_cases_active,court_cases_recent_90d,court_case_avg_age_days,rr_progress_pct,possession_refusing_pct,st_families,forest_clearance_applied,days_since_forest_clearance_needed,months_elapsed,months_total,dept_response_days,total_land_area_hectares,est_families_affected,lao_backlog_ratio,political_cycle_proximity,document_rejection_rate,is_schedule_v_tribal,is_forest_land,is_urban_commercial,stage_completed,risk_score,risk_level,actual_delay_months,actual_delay_days,persona
15.5,10,2,410.8252586716029,21.4,45.3,15,0,255,46,48,32.1,1274.6,317,3.77,14,0.627,0,0,0,1,87.8,CRITICAL,23.8,724,CRITICAL_injunction
90.2,1,0,53.11014868290944,90.3,4.6,0,1,0,10,24,5.6,121.6,17,0.58,42,0.079,0,0,0,0,12.0,LOW,0.9,27,LOW_streamlined
43.9,6,1,313.20227559283285,42.5,27.3,8,1,86,26,48,19.9,465.9,115,3.1,9,0.388,0,1,0,1,51.8,HIGH,12.0,365,HIGH_backlog
25.4,10,5,521.3760053626794,19.9,46.1,6,0,295,40,36,28.6,414.9,136,4.18,23,0.459,0,0,0,1,90.1,CRITICAL,24.3,739,CRITICAL_injunction
25.3,10,5,535.0597476861957,10.6,41.0,6,0,341,31,48,31.8,524.6,136,4.68,2,0.72,0,0,0,0,92.6,CRITICAL,24.2,736,CRITICAL_injunction
61.6,4,0,135.1586821987434,60.3,14.7,0,1,0,18,24,10.9,449.8,86,1.87,37,0.219,0,0,0,0,28.7,MODERATE,6.4,195,MODERATE_standard
21.1,14,2,488.64828330957135,12.4,59.0,5,0,176,28,60,30.2,508.7,112,4.63,22,0.586,0,1,0,1,94.0,CRITICAL,19.8,602,CRITICAL_injunction
53.3,8,1,219.42624589478845,45.4,35.2,11,0,0,24,48,21.7,304.8,62,3.19,20,0.498,0,0,0,1,56.5,HIGH,10.4,316,HIGH_backlog
13.5,12,2,541.380622991698,8.1,37.8,10,0,240,50,48,23.7,607.1,200,4.44,16,0.713,0,0,0,0,93.5,CRITICAL,29.1,885,CRITICAL_injunction
72.5,2,0,82.1558948816843,65.2,11.1,3,1,0,22,36,11.4,426.6,84,1.49,34,0.097,0,0,1,0,23.3,LOW,1.3,40,MODERATE_standard
63.5,5,1,127.99263106865556,64.5,15.3,1,1,0,22,36,13.6,322.9,59,1.91,19,0.126,0,0,1,1,34.9,MODERATE,3.5,106,MODERATE_standard
77.2,0,0,56.9157864325658,88.1,1.4,0,1,0,11,30,8.1,37.4,5,0.89,21,0.078,0,0,1,1,12.0,LOW,0.9,27,LOW_streamlined
52.8,7,1,292.8000335935505,36.0,33.1,2,1,0,25,48,16.7,181.0,33,2.85,16,0.46,1,0,0,1,57.1,HIGH,13.8,420,HIGH_backlog
46.6,8,3,258.70643354903353,28.7,26.5,17,0,0,18,48,19.3,647.1,127,2.36,19,0.485,0,0,0,0,56.5,HIGH,8.5,258,HIGH_backlog
44.4,8,1,235.3363041603621,40.5,26.6,19,1,0,20,48,22.6,262.0,85,2.26,14,0.292,0,0,0,0,47.7,HIGH,11.5,350,HIGH_backlog
51.5,7,2,295.42601246463687,40.6,28.5,8,1,83,26,48,22.8,283.6,71,2.8,13,0.479,0,0,0,1,52.3,HIGH,13.9,423,HIGH_backlog
12.2,12,4,373.3676465708147,23.3,64.4,12,0,313,31,60,34.2,911.7,243,4.3,19,0.543,0,0,0,0,94.0,CRITICAL,26.6,809,CRITICAL_injunction
86.5,0,0,30.907239408139983,78.7,3.3,0,1,0,8,18,7.8,119.1,9,0.83,15,0.038,0,0,1,1,12.0,LOW,0.0,0,LOW_streamlined
71.9,2,0,128.87398392828123,59.2,17.3,0,1,0,11,24,11.8,113.8,10,1.13,25,0.082,0,1,1,0,23.7,LOW,1.5,46,MODERATE_standard
76.1,1,0,21.215927942676313,94.1,3.4,0,1,0,11,30,5.1,150.2,13,0.77,45,0.017,0,0,0,1,12.0,LOW,0.8,24,LOW_streamlined
20.0,10,3,497.46672891099627,15.1,46.8,6,0,156,36,36,22.2,573.5,133,4.04,9,0.593,0,0,0,0,91.9,CRITICAL,19.1,581,CRITICAL_injunction
71.2,3,0,148.55411368771104,68.1,14.7,2,1,0,18,36,11.5,440.4,64,1.7,15,0.091,0,0,0,0,24.7,MODERATE,3.7,112,MODERATE_standard
45.4,7,3,208.2139729208838,32.6,26.8,8,0,105,30,48,20.4,182.1,34,3.29,4,0.455,0,1,0,1,67.3,HIGH,13.4,407,HIGH_backlog
67.5,3,0,93.11072332566562,65.0,14.0,0,1,0,18,24,14.4,291.0,36,1.3,29,0.113,0,0,1,1,20.9,LOW,1.9,58,MODERATE_standard
72.9,2,0,91.03099093617408,60.2,11.3,1,1,0,15,36,9.2,150.4,23,1.67,20,0.157,0,0,0,1,26.0,MODERATE,7.3,222,MODERATE_standard
87.6,0,0,17.164072935132054,96.1,2.7,0,1,0,5,24,7.6,205.4,19,0.41,30,0.059,0,0,0,0,12.0,LOW,2.0,61,LOW_streamlined
81.8,0,0,44.231309713248315,85.2,1.0,0,1,0,16,30,8.5,212.6,27,0.79,16,0.019,0,0,1,1,12.0,LOW,1.2,36,LOW_streamlined
78.1,1,0,51.18032103990947,93.8,0.7,0,1,0,11,18,8.5,43.8,3,0.59,41,0.037,0,0,1,1,12.0,LOW,2.5,76,LOW_streamlined
39.2,7,1,224.56257325692863,35.7,34.3,6,1,87,19,36,21.6,268.2,47,2.71,23,0.417,0,1,0,1,54.4,HIGH,13.6,413,HIGH_backlog
42.2,7,1,221.73059107347518,37.7,23.6,17,1,92,33,36,22.7,450.0,124,3.57,16,0.267,0,0,0,1,53.4,HIGH,10.1,307,HIGH_backlog
40.4,9,3,278.0604518819105,26.7,34.3,7,0,0,28,48,23.5,129.1,34,2.94,23,0.481,0,1,0,0,63.1,HIGH,14.8,450,HIGH_backlog
19.6,18,3,300.71516325027903,11.6,52.4,11,1,134,46,60,27.5,714.7,222,3.71,4,0.779,0,0,0,0,75.6,CRITICAL,23.2,705,CRITICAL_injunction
83.7,0,0,19.02591141962118,78.1,5.8,0,1,0,10,24,5.3,115.4,14,0.57,16,0.071,0,0,1,1,12.0,LOW,0.1,3,LOW_streamlined
18.1,14,3,320.05729106816955,15.1,43.9,5,1,330,27,60,28.4,471.5,100,5.24,10,0.665,0,0,0,0,73.8,CRITICAL,21.1,641,CRITICAL_injunction
19.4,12,5,367.9348965572674,17.9,40.9,14,0,214,34,48,29.1,962.6,282,5.1,12,0.598,0,1,0,0,92.5,CRITICAL,25.9,787,CRITICAL_injunction
40.3,8,3,296.9521542397945,35.6,23.0,28,1,0,20,36,17.6,787.8,162,2.57,17,0.267,0,0,0,1,53.3,HIGH,14.5,441,HIGH_backlog
58.3,4,0,160.46846618661817,68.1,16.2,0,1,0,15,24,12.8,363.8,63,1.44,27,0.082,0,0,1,1,25.6,MODERATE,5.7,173,MODERATE_standard
13.5,12,5,430.6258924282198,15.9,37.1,9,0,131,38,60,21.5,717.1,198,3.59,6,0.639,0,0,0,0,85.4,CRITICAL,16.7,508,CRITICAL_injunction
44.4,9,1,233.4995264765597,40.7,35.8,23,0,0,22,48,16.0,512.5,119,3.14,20,0.353,1,1,0,1,64.6,HIGH,10.3,313,HIGH_backlog
68.8,5,0,93.67209758854992,60.5,13.5,0,1,0,20,36,11.4,445.4,75,1.8,39,0.114,0,0,0,0,25.8,MODERATE,6.7,204,MODERATE_standard
29.6,10,2,538.4431801501933,14.9,46.2,110,0,276,31,60,26.9,836.8,258,4.85,15,0.649,1,0,0,1,94.0,CRITICAL,31.9,970,CRITICAL_injunction
19.3,12,5,374.4606837288307,18.3,56.9,7,1,277,33,36,23.0,406.4,155,4.13,6,0.474,0,0,0,0,75.5,CRITICAL,20.1,611,CRITICAL_injunction
45.9,6,2,205.58516323824102,46.0,25.1,29,1,0,20,48,23.3,646.1,151,2.54,6,0.33,0,1,0,1,52.3,HIGH,8.4,255,HIGH_backlog
48.6,9,2,221.4046587633029,39.4,25.1,7,1,0,20,48,17.3,538.0,129,2.45,24,0.346,1,0,0,1,52.4,HIGH,12.2,371,HIGH_backlog
87.2,1,0,29.372564796126934,83.3,0.1,0,1,0,14,24,8.3,118.1,8,0.42,22,0.029,0,0,0,1,12.0,LOW,1.7,52,LOW_streamlined
38.0,6,1,229.91998563311466,25.6,34.5,15,0,0,20,36,20.1,564.1,156,3.15,28,0.405,1,0,0,0,64.2,HIGH,8.6,261,HIGH_backlog
89.1,0,0,35.22279708346777,88.2,5.8,0,1,0,5,30,5.6,89.8,15,0.5,35,0.062,0,0,1,1,12.0,LOW,0.5,15,LOW_streamlined
35.0,10,3,309.4336762230507,11.4,46.3,21,1,196,29,48,32.1,1255.7,425,5.25,8,0.751,0,0,0,0,70.8,CRITICAL,28.2,857,CRITICAL_injunction
85.7,1,0,53.07090230477587,82.2,1.0,0,1,0,13,24,4.7,229.7,25,0.87,23,0.056,0,0,0,1,12.0,LOW,0.3,9,LOW_streamlined
90.1,0,0,18.41392942538564,94.5,3.8,0,1,0,4,18,8.2,157.5,15,0.58,18,0.06,0,0,1,1,12.0,LOW,1.5,46,LOW_streamlined
53.8,7,3,186.60753823763307,27.6,31.6,42,0,90,25,36,18.2,655.1,221,2.55,28,0.325,0,0,0,0,60.9,HIGH,8.1,246,HIGH_backlog
76.3,0,0,53.45874287015437,85.9,3.2,0,1,0,9,18,6.7,70.9,4,0.53,26,0.067,0,0,0,0,12.0,LOW,2.1,64,LOW_streamlined
19.5,10,3,434.10559985894986,9.9,60.4,9,0,234,44,48,32.9,744.7,189,3.71,14,0.63,0,1,0,1,93.2,CRITICAL,27.7,842,CRITICAL_injunction
90.6,1,0,55.892044154677656,80.4,5.7,0,1,0,5,24,4.5,186.5,26,0.36,39,0.029,0,0,1,1,12.0,LOW,0.2,6,LOW_streamlined
58.6,3,0,153.90001732563525,57.1,16.1,0,1,0,16,36,15.2,186.5,34,1.46,35,0.117,0,1,1,1,28.9,MODERATE,7.3,222,MODERATE_standard
22.3,12,3,543.9239897164011,9.3,36.8,150,0,296,29,60,28.1,1264.5,336,5.18,9,0.698,1,0,0,0,94.0,CRITICAL,21.0,638,CRITICAL_injunction
53.6,7,2,199.46030872787088,29.0,21.9,11,1,0,18,36,17.7,215.0,48,2.36,25,0.376,0,0,0,1,48.6,HIGH,14.1,429,HIGH_backlog
92.4,1,0,15.911120603622994,84.5,5.2,0,1,0,10,18,6.0,110.5,9,0.76,19,0.023,0,0,0,0,12.0,LOW,0.5,15,LOW_streamlined
47.1,7,2,267.9992960906196,36.0,29.9,10,0,0,34,36,20.2,767.5,138,3.24,25,0.424,0,1,0,0,59.7,HIGH,12.7,386,HIGH_backlog
67.0,3,1,145.51987427838532,62.9,17.3,0,1,0,18,24,10.4,192.4,27,1.52,22,0.133,0,0,0,1,29.0,MODERATE,4.9,149,MODERATE_standard
76.8,0,0,37.19865556424838,87.5,1.6,0,1,0,9,18,5.2,177.3,17,0.79,26,0.027,0,0,0,1,12.0,LOW,1.4,43,LOW_streamlined
67.6,2,0,120.24098372870185,69.6,10.0,0,1,0,12,36,13.1,132.3,26,1.62,7,0.124,0,0,1,1,19.5,LOW,0.5,15,MODERATE_standard
48.0,7,2,291.4820928781185,34.9,24.8,26,0,103,36,48,20.8,620.7,177,2.67,18,0.26,1,0,0,0,64.1,HIGH,8.4,255,HIGH_backlog
26.3,12,2,423.46634457322773,5.5,49.5,155,0,267,27,60,32.1,785.5,239,4.1,23,0.637,1,0,0,0,91.4,CRITICAL,26.9,818,CRITICAL_injunction
23.8,12,3,532.9156300804423,21.3,56.0,4,0,243,50,60,27.5,360.5,88,3.86,4,0.745,0,1,0,0,88.0,CRITICAL,24.9,757,CRITICAL_injunction
52.2,6,2,284.72225073791634,28.2,21.9,10,0,114,32,48,21.9,338.0,80,2.63,10,0.424,1,0,0,1,61.4,HIGH,8.6,261,HIGH_backlog
69.4,2,0,146.53588288281884,62.8,17.0,0,1,0,19,24,10.3,71.1,10,1.4,22,0.083,0,0,1,1,19.0,LOW,0.3,9,MODERATE_standard
30.0,10,5,384.71525278419546,7.6,59.2,6,0,189,47,48,30.9,456.8,134,5.17,20,0.561,0,1,0,0,91.5,CRITICAL,16.7,508,CRITICAL_injunction
65.6,3,1,73.7084566309675,66.5,15.8,1,1,0,15,36,10.8,271.1,52,1.85,18,0.217,0,1,1,1,32.1,MODERATE,4.9,149,MODERATE_standard
44.2,8,3,212.39006991631726,33.1,30.5,1,1,109,35,36,20.5,182.6,33,2.92,11,0.379,0,0,0,0,59.3,HIGH,12.8,389,HIGH_backlog
60.6,2,0,72.28405014998512,57.0,8.6,1,1,0,16,24,14.3,242.8,43,1.92,31,0.155,0,1,0,0,32.2,MODERATE,4.6,140,MODERATE_standard
53.2,7,1,267.5669284594526,40.4,27.6,23,1,0,24,36,17.7,507.2,135,3.17,28,0.499,0,1,0,1,51.8,HIGH,9.8,298,HIGH_backlog
75.7,1,0,14.33532837978201,93.8,3.6,0,1,0,4,30,6.7,246.5,17,0.84,25,0.068,0,0,1,1,12.0,LOW,0.9,27,LOW_streamlined
59.0,3,1,137.13328961759134,56.2,11.9,0,1,0,19,24,14.0,221.5,35,1.98,18,0.192,0,1,1,1,32.2,MODERATE,6.9,210,MODERATE_standard
61.7,3,0,102.57567475876664,56.6,8.6,0,1,0,19,36,11.8,346.3,64,1.15,25,0.204,0,0,0,1,26.1,MODERATE,4.9,149,MODERATE_standard
94.1,1,0,53.218313322798664,88.4,5.7,0,1,0,11,30,6.3,84.9,10,0.53,25,0.078,0,0,0,1,12.0,LOW,0.2,6,LOW_streamlined
78.3,0,0,30.084844637988823,93.9,0.5,0,1,0,7,30,6.5,249.3,20,0.79,35,0.053,0,0,1,1,12.0,LOW,2.4,73,LOW_streamlined
13.3,12,4,420.8187656559611,9.8,48.5,78,1,350,33,48,29.5,495.7,106,5.03,3,0.466,1,0,0,1,79.2,CRITICAL,19.0,578,CRITICAL_injunction
24.2,12,5,295.45390724953853,19.9,62.3,14,0,343,31,48,20.8,987.7,285,4.59,21,0.542,0,1,0,0,92.5,CRITICAL,29.2,888,CRITICAL_injunction
76.3,1,0,33.61132128781021,77.7,0.6,0,1,0,9,30,7.6,249.7,22,0.48,21,0.034,0,0,0,1,12.0,LOW,1.6,49,LOW_streamlined
53.6,9,1,187.79895705613433,30.4,35.3,27,1,0,22,36,22.8,763.9,147,2.28,11,0.276,0,0,0,1,53.5,HIGH,8.9,271,HIGH_backlog
70.7,2,1,88.3195927091085,65.5,11.4,1,1,0,16,24,10.0,358.9,47,1.27,12,0.152,0,0,1,0,23.7,LOW,0.2,6,MODERATE_standard
21.3,12,4,313.5939094500112,10.0,38.9,14,0,263,42,48,28.3,1322.5,295,4.53,17,0.743,0,1,0,1,88.9,CRITICAL,17.9,544,CRITICAL_injunction
84.3,0,0,44.06410552662169,97.6,4.6,0,1,0,9,30,7.6,31.9,5,0.63,15,0.057,0,0,0,1,12.0,LOW,1.5,46,LOW_streamlined
59.2,3,0,75.07721908947768,57.7,10.0,1,1,0,23,36,11.0,161.3,29,1.31,13,0.138,0,0,0,0,26.8,MODERATE,4.8,146,MODERATE_standard
24.1,18,3,465.5532727343844,21.3,58.3,17,0,134,31,60,30.5,1333.1,347,3.52,11,0.565,0,0,0,0,82.1,CRITICAL,28.3,860,CRITICAL_injunction
40.8,6,1,226.72872358977168,38.1,32.0,10,0,85,36,36,21.1,195.9,67,2.93,5,0.308,0,0,0,1,59.3,HIGH,11.5,350,HIGH_backlog
91.1,1,0,38.867670060983386,89.8,0.9,0,1,0,15,24,7.2,32.1,4,0.52,31,0.012,0,0,1,1,12.0,LOW,0.2,6,LOW_streamlined
72.0,2,0,164.15995102741078,60.3,13.3,0,1,0,10,36,14.8,249.7,33,1.66,8,0.096,0,1,0,1,22.8,LOW,0.7,21,MODERATE_standard
62.2,2,0,147.03916688830537,70.5,10.8,0,1,0,23,24,14.9,204.7,41,1.98,39,0.089,0,1,1,0,24.8,MODERATE,5.9,179,MODERATE_standard
77.0,1,0,52.91652158904624,88.6,0.5,0,1,0,6,30,6.3,138.3,13,0.75,46,0.029,0,0,1,1,12.0,LOW,2.3,70,LOW_streamlined
39.8,8,3,317.62905794607485,28.2,20.2,11,1,98,31,48,20.0,434.5,102,3.0,7,0.484,1,0,0,1,58.5,HIGH,11.1,337,HIGH_backlog
47.5,8,2,301.74630408251664,40.7,29.3,12,1,0,30,36,23.6,234.7,56,2.76,7,0.381,1,0,0,1,53.7,HIGH,15.0,456,HIGH_backlog
88.0,0,0,26.428531636614714,86.8,0.6,0,1,0,14,18,7.0,26.1,6,0.43,39,0.015,0,0,0,1,12.0,LOW,2.0,61,LOW_streamlined
70.6,3,0,118.02895028446409,54.8,15.7,0,1,0,11,36,9.1,349.0,66,1.93,39,0.111,0,0,1,1,23.0,LOW,2.2,67,MODERATE_standard
54.3,7,1,303.02451331477016,44.2,20.9,38,1,56,37,48,20.9,578.4,155,2.51,18,0.421,0,0,0,1,47.2,HIGH,11.6,353,HIGH_backlog
22.2,18,3,303.4313975975474,18.9,48.6,48,1,159,27,36,21.9,444.8,93,4.23,7,0.526,1,0,0,1,73.1,CRITICAL,24.2,736,CRITICAL_injunction
54.0,9,3,242.7685058734487,30.1,24.4,46,1,0,20,36,16.6,682.7,188,3.0,6,0.362,0,1,0,0,52.7,HIGH,14.7,447,HIGH_backlog
70.7,3,0,167.7775733784121,56.6,14.8,1,1,0,13,24,15.5,345.0,37,1.98,35,0.104,0,1,1,1,32.9,MODERATE,3.8,116,MODERATE_standard
30.5,12,2,478.27450954052983,23.8,53.9,16,0,171,26,36,31.7,1499.2,334,3.91,7,0.482,0,0,0,1,87.5,CRITICAL,22.7,690,CRITICAL_injunction
23.9,14,4,326.97020059390144,13.5,60.3,62,0,272,50,60,21.1,741.0,158,4.22,13,0.799,1,0,0,0,91.1,CRITICAL,28.7,872,CRITICAL_injunction
72.0,4,0,120.7253630894204,54.7,10.4,2,1,0,8,36,10.1,406.4,88,1.96,34,0.201,0,1,0,1,33.2,MODERATE,6.4,195,MODERATE_standard
22.1,14,2,499.54834121006587,13.4,56.5,19,0,261,24,48,23.2,1096.7,382,3.97,15,0.74,0,1,0,0,92.8,CRITICAL,26.7,812,CRITICAL_injunction
46.1,7,1,244.95107688368472,38.5,31.5,4,1,66,34,48,23.6,137.0,40,2.95,20,0.386,0,0,0,1,51.7,HIGH,10.6,322,HIGH_backlog
64.7,5,0,94.2484882156107,51.9,13.2,2,1,0,19,36,13.1,422.0,61,1.2,38,0.104,0,0,0,1,32.1,MODERATE,6.5,198,MODERATE_standard
50.3,6,1,212.80550919107375,30.5,23.4,2,1,117,32,48,18.7,103.4,22,2.67,4,0.42,0,0,0,0,45.4,HIGH,9.0,274,HIGH_backlog
45.2,8,1,305.65452571309174,34.3,35.2,19,0,0,34,36,23.5,555.1,113,3.36,24,0.3,0,1,0,0,60.6,HIGH,14.7,447,HIGH_backlog
38.3,8,3,181.8593684842012,46.4,29.1,22,0,0,20,36,20.0,497.2,141,2.3,21,0.376,0,1,0,0,61.1,HIGH,11.4,347,HIGH_backlog
85.9,0,0,50.18467259386512,89.4,0.6,0,1,0,17,18,8.1,208.4,31,0.89,30,0.042,0,0,1,1,12.0,LOW,1.4,43,LOW_streamlined
68.0,2,0,88.2819041491062,67.4,11.6,0,1,0,9,24,14.0,154.3,31,1.89,10,0.201,0,0,0,1,19.0,LOW,0.3,9,MODERATE_standard
34.5,12,3,509.01484470928176,23.1,50.4,8,0,238,46,36,27.1,786.7,169,4.48,20,0.741,0,1,0,0,88.2,CRITICAL,25.2,766,CRITICAL_injunction
46.3,7,2,257.2397320827954,25.8,24.9,13,1,0,21,48,23.7,735.8,187,2.73,10,0.311,1,1,0,1,54.2,HIGH,13.3,404,HIGH_backlog
58.8,4,0,146.7220289369384,54.4,16.5,0,1,0,19,24,11.2,80.6,12,1.92,10,0.105,0,0,1,1,31.0,MODERATE,5.5,167,MODERATE_standard
74.0,3,0,78.1517141355211,67.3,16.0,0,1,0,8,36,11.0,415.9,69,1.44,31,0.156,0,0,1,1,20.7,LOW,0.0,0,MODERATE_standard
52.1,7,2,312.46616515877656,36.8,22.7,31,0,44,35,48,16.5,546.8,127,2.46,4,0.436,0,0,0,0,54.0,HIGH,9.1,277,HIGH_backlog
13.3,14,2,505.8387290915533,6.0,39.3,4,0,242,51,36,27.9,220.6,80,4.62,5,0.519,0,1,0,1,92.7,CRITICAL,25.5,775,CRITICAL_injunction
77.8,1,0,49.137283712569335,91.0,1.2,0,1,0,8,24,8.7,134.8,11,0.68,17,0.027,0,0,0,1,12.0,LOW,2.3,70,LOW_streamlined
64.4,4,0,103.98614248550714,67.0,11.5,1,1,0,9,36,11.6,155.1,40,1.24,33,0.179,0,0,1,1,30.5,MODERATE,4.7,143,MODERATE_standard
25.3,18,4,455.69558377012606,12.2,40.2,42,0,334,49,48,33.8,261.4,78,3.69,13,0.709,1,0,0,0,87.9,CRITICAL,28.8,876,CRITICAL_injunction
34.0,18,3,420.3149584106018,23.8,55.2,41,1,230,25,60,33.5,318.9,104,3.6,20,0.569,1,0,0,0,69.1,CRITICAL,31.1,945,CRITICAL_injunction
66.7,2,0,113.33291492057984,61.2,16.0,0,1,0,21,24,10.0,421.3,54,1.19,24,0.092,0,0,0,1,19.9,LOW,1.7,52,MODERATE_standard
58.2,4,1,118.0619964039868,63.2,11.6,1,1,0,16,36,14.1,339.8,58,1.38,17,0.107,0,0,1,1,33.9,MODERATE,4.4,134,MODERATE_standard
93.3,0,0,23.36293425735309,97.5,1.9,0,1,0,13,30,6.1,26.7,4,0.27,16,0.039,0,0,1,1,12.0,LOW,0.3,9,LOW_streamlined
36.0,10,4,400.6315926572171,5.2,40.3,247,0,349,31,36,33.8,1046.3,334,4.12,6,0.747,1,0,0,0,90.3,CRITICAL,24.7,751,CRITICAL_injunction
48.9,8,2,312.68774148450075,37.1,30.8,18,1,0,21,36,17.4,418.8,100,3.17,20,0.473,0,1,0,0,58.9,HIGH,9.9,301,HIGH_backlog
46.0,7,2,261.6294758191001,35.1,34.7,9,0,81,34,48,16.2,495.5,92,2.78,11,0.437,0,1,0,1,65.6,HIGH,9.4,286,HIGH_backlog
40.5,6,2,234.2144467484865,38.5,25.4,11,0,0,35,48,17.4,377.2,75,3.23,10,0.373,1,1,0,1,63.6,HIGH,10.7,325,HIGH_backlog
68.0,3,0,71.36171886057541,56.3,12.3,0,1,0,23,36,9.2,100.5,14,1.55,26,0.089,0,0,0,0,25.1,MODERATE,4.0,122,MODERATE_standard
34.7,12,4,427.7070075479794,9.2,56.8,83,0,300,31,60,29.3,651.5,147,4.58,18,0.705,1,0,0,0,87.6,CRITICAL,31.5,958,CRITICAL_injunction
21.9,10,3,286.976522499403,23.4,41.5,14,1,307,32,36,23.0,838.7,282,3.66,12,0.453,0,0,0,1,65.7,HIGH,13.7,416,CRITICAL_injunction
24.2,14,5,322.0370013941019,21.1,42.0,152,1,170,46,48,31.9,927.5,218,3.87,3,0.799,1,0,0,1,71.2,CRITICAL,29.5,897,CRITICAL_injunction
67.7,5,0,119.37911419206556,67.7,9.9,0,1,0,15,24,9.6,143.0,16,1.6,23,0.1,0,1,1,1,28.9,MODERATE,4.5,137,MODERATE_standard
90.9,0,0,19.190644474090746,80.5,7.6,0,1,0,4,18,6.9,131.3,10,0.31,24,0.059,0,0,0,1,12.0,LOW,1.4,43,LOW_streamlined
34.6,14,3,407.08926986258666,6.6,57.2,138,1,165,48,60,31.9,788.1,192,4.41,8,0.584,1,0,0,0,68.1,CRITICAL,28.0,851,CRITICAL_injunction
20.8,10,2,424.95196955570697,14.9,59.2,14,0,344,40,36,24.6,1381.8,296,5.24,18,0.537,0,1,0,1,94.0,CRITICAL,19.2,584,CRITICAL_injunction
92.2,1,0,37.79354070994796,93.6,1.4,0,1,0,11,30,7.5,117.2,9,0.49,16,0.057,0,0,1,1,12.0,LOW,1.6,49,LOW_streamlined
23.9,12,5,521.9893134473264,10.1,61.8,11,0,284,46,60,32.9,793.3,220,3.68,21,0.562,0,1,0,1,89.8,CRITICAL,20.0,608,CRITICAL_injunction
63.3,2,0,156.92428428528683,53.3,15.4,0,1,0,20,24,10.7,76.2,16,1.16,10,0.2,0,1,0,1,23.6,LOW,0.6,18,MODERATE_standard
63.6,4,0,141.24453778584123,51.6,13.4,0,1,0,13,36,14.6,67.4,20,1.61,31,0.173,0,0,1,1,25.6,MODERATE,5.6,170,MODERATE_standard
39.8,9,3,238.11500475969058,41.3,23.7,2,1,0,36,48,17.8,102.7,28,2.61,24,0.269,1,0,0,0,58.3,HIGH,11.0,334,HIGH_backlog
82.2,2,0,10.191514525016128,88.0,1.3,0,1,0,17,30,5.2,152.3,26,0.86,18,0.018,0,0,0,1,12.0,LOW,2.5,76,LOW_streamlined
78.7,0,0,13.159413963725811,96.0,1.4,0,1,0,17,30,7.0,119.8,10,0.62,14,0.078,0,0,1,1,12.0,LOW,1.4,43,LOW_streamlined
26.5,10,3,438.7988008169915,8.0,59.2,8,1,222,25,48,28.3,502.0,160,4.7,8,0.59,0,0,0,0,70.7,CRITICAL,21.3,648,CRITICAL_injunction
24.6,10,3,396.97775172343756,7.1,36.7,8,0,297,26,36,26.4,718.0,176,4.17,8,0.721,0,0,0,1,90.6,CRITICAL,16.2,492,CRITICAL_injunction
23.6,18,2,498.9982329024359,23.5,50.6,15,1,171,43,60,30.1,1249.8,305,4.31,22,0.481,0,0,0,0,72.2,CRITICAL,25.9,787,CRITICAL_injunction
79.1,0,0,13.586767187371247,85.3,3.3,0,1,0,16,24,5.1,86.4,11,0.85,44,0.065,0,0,1,1,12.0,LOW,0.8,24,LOW_streamlined
43.5,7,3,250.43016403802528,29.1,26.3,40,1,67,28,48,22.8,614.8,189,2.81,9,0.298,0,1,0,0,60.1,HIGH,9.4,286,HIGH_backlog
44.9,9,1,224.80833898570154,45.6,27.9,17,1,0,36,36,17.6,475.0,117,2.25,20,0.316,0,1,0,1,52.9,HIGH,9.6,292,HIGH_backlog
83.0,0,0,14.943667133132568,90.5,6.0,0,1,0,13,30,8.1,204.3,29,0.81,18,0.07,0,0,0,0,12.0,LOW,1.0,30,LOW_streamlined
84.4,0,0,47.859455984098474,88.1,0.4,0,1,0,4,30,5.5,180.6,20,0.62,31,0.01,0,0,1,1,12.0,LOW,0.7,21,LOW_streamlined
12.2,12,4,469.7099856382373,11.8,59.6,5,0,247,36,60,26.0,377.5,101,5.41,16,0.554,0,0,0,1,94.0,CRITICAL,26.6,809,CRITICAL_injunction
51.9,7,3,296.8939485072964,29.5,20.6,2,0,0,34,48,19.4,178.7,35,2.86,8,0.258,1,0,0,0,59.2,HIGH,9.7,295,HIGH_backlog
61.0,3,0,124.02653202642954,66.9,16.3,2,1,0,8,24,9.0,327.6,54,1.32,13,0.115,0,0,1,0,27.2,MODERATE,5.3,161,MODERATE_standard
85.4,0,0,17.61141069584334,97.6,0.3,0,1,0,12,18,7.3,28.4,4,0.4,33,0.051,0,0,1,1,12.0,LOW,2.1,64,LOW_streamlined
64.1,2,0,165.39029612788158,50.4,15.3,0,1,0,22,36,12.7,448.7,71,1.94,22,0.149,0,0,1,1,24.6,MODERATE,7.0,213,MODERATE_standard
60.5,3,0,68.93141021262188,58.0,9.8,0,1,0,15,36,12.5,234.0,25,1.26,25,0.169,0,0,0,1,24.8,MODERATE,6.3,192,MODERATE_standard
39.5,8,1,229.9412437032469,46.2,21.5,9,0,43,24,48,17.9,280.5,63,3.45,4,0.3,0,0,0,0,54.2,HIGH,8.5,258,HIGH_backlog
59.1,5,0,124.08433358455879,62.6,14.9,1,1,0,20,36,15.2,315.6,48,1.47,22,0.09,0,0,0,1,33.7,MODERATE,4.5,137,MODERATE_standard
